total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
71064750502,1903045715,69161704787,-11474306802,-8959274574,397030,에이프릴바이오,KOSDAQ,2022,CFS
79701768903,21954286774,57747482129,-13387937231,-14129556273,397030,에이프릴바이오,KOSDAQ,2023,CFS
99598583008,8610820851,90987762157,16869084717,20005162287,397030,에이프릴바이오,KOSDAQ,2024,CFS
97119844414,803765530,96316078884,-7263930208,-9728011089,397030,에이프릴바이오,KOSDAQ,2025,CFS
