total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
82378185422,19327686029,63050499393,48466916636,4859402764,4842276008,0010V0,제이피아이헬스케어,KOSDAQ,2025,CFS
