total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
56705488153,18725591941,37979896212,26153499622,3616705398,3228748772,223250,드림씨아이에스,KOSDAQ,2021,CFS
77965673188,27523615378,50442057810,38873659888,5817566011,4522146622,223250,드림씨아이에스,KOSDAQ,2022,CFS
88627445872,31696402732,56931043140,47844017772,1587789100,3857550745,223250,드림씨아이에스,KOSDAQ,2023,CFS
118538334937,41983147641,76555187296,58653219588,5057419117,5412966126,223250,드림씨아이에스,KOSDAQ,2024,CFS
161841316234,76044463677,85796852557,66631382584,5237820169,7508007182,223250,드림씨아이에스,KOSDAQ,2025,CFS
