total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
53300894339,18008461901,35292432438,6738768476,3885760284,239340,이스트에이드,KOSDAQ,2021,CFS,
45375349603,13664405050,31710944553,-725778895,-2470440856,239340,이스트에이드,KOSDAQ,2022,CFS,
31960753508,6142470168,25818283340,-6176198460,-7210568111,239340,이스트에이드,KOSDAQ,2023,CFS,13837382502.0
36848581638,15481893115,21366688523,-4805446020,-4991837142,239340,이스트에이드,KOSDAQ,2024,CFS,16398804579.0
33484813523,18377027369,15107786154,-5578288845,-6368724671,239340,이스트에이드,KOSDAQ,2025,CFS,15584000821.0
