total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
26009852171749,17512799235250,8497052936499,13204153075980,945931226947,656730965019,000150,두산,KOSPI,2021,CFS
26315352623211,16017536857154,10297815766057,16995760103010,1126028726422,-581168717784,000150,두산,KOSPI,2022,CFS
28286808651585,17080070105878,11206738545707,19130129881903,1436262204451,272073643932,000150,두산,KOSPI,2023,CFS
30143063000000,18253581000000,11889482000000,18132874000000,1003759000000,302227000000,000150,두산,KOSPI,2024,CFS
32927788000000,20693467000000,12234321000000,19784138000000,1062715000000,249511000000,000150,두산,KOSPI,2025,CFS
