total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
141381135341,30034288000,111346847341,12821662565,12490479232,204610,티쓰리,KOSDAQ,2022,CFS,
123352385751,21216780257,102135605494,7559876291,-929384391,204610,티쓰리,KOSDAQ,2023,CFS,
122590882888,18669387644,103921495244,10523307297,12625359113,204610,티쓰리,KOSDAQ,2024,CFS,59318163123.0
124759686828,14267317313,110492369515,17013526336,20562096960,204610,티쓰리,KOSDAQ,2025,CFS,69512001616.0
