total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
9871965320,1441572147,8430393173,-42711890,-18341268,464440,한국제13호스팩,KOSDAQ,2023,CFS
10090008226,1495505382,8594502844,-54596900,164109671,464440,한국제13호스팩,KOSDAQ,2024,CFS
10271745744,1552132651,8719613093,-54685970,128758115,464440,한국제13호스팩,KOSDAQ,2025,CFS
