total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
1381904218263,197077447691,1184826770572,190364411040,156282035070,192080,더블유게임즈,KOSPI,2021,CFS,
1235636097982,229338873566,1006297224416,183857429569,-221064092608,192080,더블유게임즈,KOSPI,2022,CFS,
1287800688516,91075429752,1196725258764,213292020378,192894646449,192080,더블유게임즈,KOSPI,2023,CFS,582333575007.0
1646281734989,89908330956,1556373404033,248734053740,243320737026,192080,더블유게임즈,KOSPI,2024,CFS,633474235686.0
1847861880558,195498405164,1652363475394,232134020348,179810727076,192080,더블유게임즈,KOSPI,2025,CFS,719897452508.0
