total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
19087051738,13368105473,5718946265,23340662328,352456597,151772359,462980,아이지넷,KOSDAQ,2024,CFS
50283292740,28181648984,22101643756,39018670597,3329722972,2556522660,462980,아이지넷,KOSDAQ,2025,CFS
