total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
99906203098,34343376697,65562826401,41751906908,2202413577,2047540253,0015G0,그린광학,KOSDAQ,2025,CFS
