total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
47001465112672,42134095985742,4867369126930,6580054062920,1315452190595,901828775494,032190,다우데이타,KOSDAQ,2021,CFS
49874925681578,44437568870718,5437356810860,9747210930928,776695601049,733829683806,032190,다우데이타,KOSDAQ,2022,CFS
53939863207453,48223589793288,5716273414165,10334025110546,667942798550,442895796585,032190,다우데이타,KOSDAQ,2023,CFS
57757101613902,51286171478053,6470930135849,12136122777332,1205869585426,865904046216,032190,다우데이타,KOSDAQ,2024,CFS
83638241038415,75926346613997,7711894424418,18051961355773,1599880586198,1199682970007,032190,다우데이타,KOSDAQ,2025,CFS
