total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
51597360836,9086090319,42511270517,51187435857,5139610703,4583735251,0015N0,아로마티카,KOSDAQ,2025,CFS
