total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
2280312685,1738507516,541805169,-17100790,-25710868,493790,유안타제17호스팩,KOSDAQ,2024,CFS
12361530034,1844027565,10517502469,-45503970,138369800,493790,유안타제17호스팩,KOSDAQ,2025,CFS
