total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
201933050640,21063982255,180869068385,51192098328,-22642203092,-22873510223,491000,리브스메드,KOSDAQ,2025,CFS
