total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
80493596690,6890134092,73603462598,10029995281,9944563757,348030,모비릭스,KOSDAQ,2021,CFS,
86481871240,6653438106,79828433134,5324161544,5650834941,348030,모비릭스,KOSDAQ,2022,CFS,
78873133997,6611246026,72261887971,-1524499350,-4864471317,348030,모비릭스,KOSDAQ,2023,CFS,
63319751411,4973192964,58346558447,-9307921050,-11916549520,348030,모비릭스,KOSDAQ,2024,CFS,56000833353.0
52123313199,3442709583,48680603616,-8922905730,-11353105771,348030,모비릭스,KOSDAQ,2025,CFS,39684702560.0
