total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
1905517475152,1561690684332,343826790820,22073213032,2940376448,293940,신한알파리츠,KOSPI,2021,CFS,
1928910909548,1443141035710,485769873838,26456220966,6171761894,293940,신한알파리츠,KOSPI,2022,CFS,
1825422708400,1220197324247,605225384153,25139446655,69475270058,293940,신한알파리츠,KOSPI,2023,CFS,
2158801775445,1618713322132,540088453313,33777395713,4652415132,293940,신한알파리츠,KOSPI,2024,CFS,58306126000.0
3144917104161,2330978618338,813938485823,51085925770,11311947161,293940,신한알파리츠,KOSPI,2025,CFS,82852115221.0
