total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
113721712398,23402975264,90318737134,-32696159595,-32252800935,321550,티움바이오,KOSDAQ,2021,CFS,
96258765820,33972065374,62286700446,-25640393911,-31402338378,321550,티움바이오,KOSDAQ,2022,CFS,
119546025460,49171836702,70374188758,-27832080130,-19037667377,321550,티움바이오,KOSDAQ,2023,CFS,
107298482316,56538781273,50759701043,-18699185300,-23546456712,321550,티움바이오,KOSDAQ,2024,CFS,
98553656644,60809923836,37743732808,-16146558840,-18786557806,321550,티움바이오,KOSDAQ,2025,CFS,12288796652.0
