total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
7193984443,532728217,6661256226,-33550148,72354551,474930,신한제13호스팩,KOSDAQ,2024,CFS
7332092714,550296344,6781796370,-36684380,120540144,474930,신한제13호스팩,KOSDAQ,2025,CFS
