total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
12938305010,1287775288,11650529722,0,-44902566,-47386053,0054V0,엔에이치스팩32호,KOSDAQ,2025,CFS
