total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
14836256350,2188080029,12648176321,0,-13287300,10320206,0096B0,삼성스팩12호,KOSDAQ,2025,CFS
