total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
70155535846,46195960900,23959574946,52193588709,5119400582,217502672,0010F0,보원케미칼,KOSDAQ,2025,CFS
