total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
4305011873994,1884525757027,2420486116967,111917451153,520154676371,293490,카카오게임즈,KOSDAQ,2021,CFS,
3873941558000,1859048360222,2014893197778,175817282307,-196113897255,293490,카카오게임즈,KOSDAQ,2022,CFS,
3471016485882,1845488692378,1625527793504,74516883006,-322405861214,293490,카카오게임즈,KOSDAQ,2023,CFS,1025085964285.0
3173239057351,1694881787634,1478357269717,19148863191,-128088854882,293490,카카오게임즈,KOSDAQ,2024,CFS,627227484059.0
2676774444103,1478800075861,1197974368242,-39590701112,-143084637075,293490,카카오게임즈,KOSDAQ,2025,CFS,465018566528.0
