total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
762246286273,433225253050,329021033223,5086357806,2498514116,377190,디앤디플랫폼리츠,KOSPI,2021,CFS
869036420334,551134976200,317901444134,10324471269,1508936676,377190,디앤디플랫폼리츠,KOSPI,2022,CFS
860319134363,551266291826,309052842537,10780572029,3513455452,377190,디앤디플랫폼리츠,KOSPI,2023,CFS
852959307008,554993113635,297966193373,10361527713,3113228663,377190,디앤디플랫폼리츠,KOSPI,2024,CFS
1042258622243,679202284475,363056337768,15013132094,2987478401,377190,디앤디플랫폼리츠,KOSPI,2025,CFS
