total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
16014544998,2353251589,13661293409,0,-27758840,125194179,478440,미래에셋비전스팩6호,KOSDAQ,2024,CFS
16324572057,2422003697,13902568360,0,-38624560,246405873,478440,미래에셋비전스팩6호,KOSDAQ,2025,CFS
