total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
273711470325,107735313697,165976156628,56654442538,60377123422,194480,데브시스터즈,KOSDAQ,2021,CFS,
300418039001,119179284852,181238754149,-19910863432,-6693112876,194480,데브시스터즈,KOSDAQ,2022,CFS,
239751806880,105194369267,134557437613,-47992774337,-49721229028,194480,데브시스터즈,KOSDAQ,2023,CFS,
260367520968,106219465941,154148055027,27185096721,28271330928,194480,데브시스터즈,KOSDAQ,2024,CFS,
302727136909,133273486321,169453650588,6350198195,10804699019,194480,데브시스터즈,KOSDAQ,2025,CFS,295578347074.0
