total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
3083783180088,1763338211906,1320444968182,144268811828,101055237965,034310,NICE,KOSPI,2021,CFS,
3378563521222,2058288743565,1320274777657,145242618665,69015234806,034310,NICE,KOSPI,2022,CFS,
3484123285552,2166601589788,1317521695764,96985264990,19000281399,034310,NICE,KOSPI,2023,CFS,
3521880947809,2129112538772,1392768409037,174263701108,100883643521,034310,NICE,KOSPI,2024,CFS,
3680345644320,2275860432769,1404485211551,198097014621,76572424408,034310,NICE,KOSPI,2025,CFS,3242560195759.0
