total_assets,total_liabilities,total_equity,revenue,net_income,operating_income,종목코드,회사명,시장구분,연도,fs_div
9841878611,1336382644,8505495967,0,-19390874,-27431860,484130,하나34호스팩,KOSDAQ,2024,CFS
10070371574,1407626158,8662745416,0,159609313,-39781230,484130,하나34호스팩,KOSDAQ,2025,CFS
