total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
232525687221,59853705287,172671981934,144425340172,17738505697,18041280232,0008Z0,에스엔시스,KOSDAQ,2025,CFS
