total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
16868099009,2182929106,14685169903,0,-22247920,-21965417,0101C0,하나36호스팩,KOSDAQ,2025,CFS
