total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
87520365465,22872779980,64647585485,5664304116,7524515946,067920,이글루,KOSDAQ,2021,CFS
91031843657,20303454856,70728388801,8007600293,7555317308,067920,이글루,KOSDAQ,2022,CFS
94442804639,18072860450,76369944189,5716998998,7277688440,067920,이글루,KOSDAQ,2023,CFS
96722702743,15938665712,80784037031,6068314076,6239692822,067920,이글루,KOSDAQ,2024,CFS
182254835932,40703811271,141551024661,16009426307,3629261620,067920,이글루,KOSDAQ,2025,CFS
