total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
5635100724323,1026856415552,4608244308771,639639249890,519877622732,259960,크래프톤,KOSPI,2021,CFS,
6030311640765,917461503208,5112850137557,751606569542,500154032217,259960,크래프톤,KOSPI,2022,CFS,
6440456619598,881636358567,5558820261031,768045608970,594060314352,259960,크래프톤,KOSPI,2023,CFS,1910576180288.0
7919463568015,1090331965788,6829131602227,1182487684188,1302592653712,259960,크래프톤,KOSPI,2024,CFS,2709774106588.0
9433648042482,2249503836253,7184144206229,1054380980188,733703643561,259960,크래프톤,KOSPI,2025,CFS,3326553694966.0
