total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
65529344894,10512591898,55016752996,-6869595181,-6677788863,365270,큐라클,KOSDAQ,2021,CFS,
55657472707,9486745731,46170726976,-11982211458,-11405592529,365270,큐라클,KOSDAQ,2022,CFS,3582858972.0
69782132974,27918956649,41863176325,-10508110228,-11585769153,365270,큐라클,KOSDAQ,2023,CFS,10294390768.0
59288367246,29335031752,29953335494,-12634687980,-14886473150,365270,큐라클,KOSDAQ,2024,CFS,1632550301.0
53210296406,16121371593,37088924813,-16503369291,-18112835664,365270,큐라클,KOSDAQ,2025,CFS,7101468.0
