total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
86307585555,51914124032,34393461523,63094455574,-3928308472,-12248659118,0004V0,엔비알모션,KOSDAQ,2025,CFS
