total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
14781460238,6353744128,8427716110,14688005816,-2468833010,-2436410266,068100,케이웨더,KOSDAQ,2023,CFS
18828687407,5594625993,13234061414,15586967912,-2062350246,-1877139029,068100,케이웨더,KOSDAQ,2024,CFS
16360308964,4841458223,11518850741,17691551363,-1732031425,-1738048120,068100,케이웨더,KOSDAQ,2025,CFS
