total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
22784559108590,9216225462911,13568333645679,587884339202,1640484195406,035720,카카오,KOSPI,2021,CFS,
22963651561449,9447968971124,13515682590325,569355650551,1066994242805,035720,카카오,KOSPI,2022,CFS,
25179968939321,11321369715195,13858599224126,460857845673,-1816669011014,035720,카카오,KOSPI,2023,CFS,7557001757272.0
25773028304462,11830134144725,13942894159737,460212161525,-161870567171,035720,카카오,KOSPI,2024,CFS,7871692199887.0
27783524545811,12558602529761,15224922016050,732036535379,517959587282,035720,카카오,KOSPI,2025,CFS,8099147815086.0
