total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
83175514398,18427776167,64747738231,2752237425,-4911074781,085810,알티캐스트,KOSDAQ,2021,CFS,
69961254554,22875308644,47085945910,-8888502707,-18134983249,085810,알티캐스트,KOSDAQ,2022,CFS,
50186096762,29593556326,20592540436,-6275764600,-26508742613,085810,알티캐스트,KOSDAQ,2023,CFS,
44793510448,7943672649,36849837799,-4022379334,-13273909348,085810,알티캐스트,KOSDAQ,2024,CFS,
74855772755,20845127297,54010645458,3180937313,12798071,085810,알티캐스트,KOSDAQ,2025,CFS,53166158309.0
