total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
15418083556,1151422268,14266661288,0,-8604318705,-8046662733,0007J0,인벤테라,KOSDAQ,2025,CFS
