total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
53482683080,13009608725,40473074355,2354835542,-286514838,041020,폴라리스오피스,KOSDAQ,2021,CFS
75681320337,11281684177,64399636160,1656776182,12756335428,041020,폴라리스오피스,KOSDAQ,2022,CFS
317633149486,60519019801,257114129685,6248070155,22449288765,041020,폴라리스오피스,KOSDAQ,2023,CFS
519766111571,85706190181,434059921390,4802387652,18628497281,041020,폴라리스오피스,KOSDAQ,2024,CFS
644668196602,141773407484,502894789118,9119400649,13476024051,041020,폴라리스오피스,KOSDAQ,2025,CFS
