total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
237549135944,140353435799,97195700145,21801229180,7059433598,067000,조이시티,KOSDAQ,2021,CFS,
247654578539,148778315777,98876262762,7400674611,3193578816,067000,조이시티,KOSDAQ,2022,CFS,
242255212410,134567284519,107687927891,25330688881,7750177349,067000,조이시티,KOSDAQ,2023,CFS,
230145161916,133687577013,96457584903,11614781723,-6310040340,067000,조이시티,KOSDAQ,2024,CFS,
211234881753,124942308399,86292573354,5664758588,-10384048003,067000,조이시티,KOSDAQ,2025,CFS,140359841215.0
