total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
13500086549,9351180927,4148905622,3656597108,-5110221953,-4793821601,054220,비츠로시스,KOSDAQ,2021,CFS
28201357122,16353501999,11847855123,8988875448,-2359243704,-2381209822,054220,비츠로시스,KOSDAQ,2022,CFS
40710235274,23387746496,17322488778,19552896164,-7056918833,-6342052544,054220,비츠로시스,KOSDAQ,2023,CFS
51320541267,33741859013,17578682254,25652898941,-6143381048,-10292890167,054220,비츠로시스,KOSDAQ,2024,CFS
53728870232,34586721001,19142149231,44811475268,57731185,1520972564,054220,비츠로시스,KOSDAQ,2025,CFS
