total_assets,total_liabilities,total_equity,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div,revenue
3432708944352,1637071183230,1795637761122,-27227158574,-33863310446,377300,카카오페이,KOSPI,2021,CFS,
3331529857877,1423304932690,1908224925187,-45518620546,26795044775,377300,카카오페이,KOSPI,2022,CFS,
3966486618370,2031711008305,1934775610065,-56589696679,-22906723275,377300,카카오페이,KOSPI,2023,CFS,615362834408.0
4414712217433,2503903745690,1910808471743,-57486477377,-21537569693,377300,카카오페이,KOSPI,2024,CFS,766235159395.0
5339580904646,3388674354135,1950906550511,50366676830,55690896351,377300,카카오페이,KOSPI,2025,CFS,958371073361.0
