total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
3176953211,2276153122,900800089,0,-16496000,-25350098,0132G0,교보20호스팩,KOSDAQ,2025,CFS
