total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
72416914052,44308778632,28108135420,56573055392,4306996816,5010740442,0011A0,액스비스,KOSDAQ,2025,CFS
