total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,종목코드,회사명,시장구분,연도,fs_div
42898794787,19059503595,23839291192,7420394142,190910321,869325809,067370,선바이오,KOSDAQ,2022,CFS
47663471587,19558016698,28105454889,12291883598,5192339957,4606741847,067370,선바이오,KOSDAQ,2023,CFS
61017212304,33939038507,27078173797,8682778981,-533240318,-104381117,067370,선바이오,KOSDAQ,2024,CFS
60680113162,31808345743,28871767419,13672512814,5036101422,2793422112,067370,선바이오,KOSDAQ,2025,CFS
